REF_AREA_NAME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Greece,4985.760464122075,5599.49735345747,5586.542241772813,6225.129322473354,6786.241470469871,7481.903299102135,7909.245058594116,8289.869233824551,8829.42261528176,9814.49791560477,10666.6208545318,11453.21239819441,12535.12770543712,13488.12435978368,12573.34816909747,13248.92129140211,13938.53857160705,14162.99111709863,14993.6890693604,15293.9314251108,15246.99440976278,14876.11724969831,14617.23518744804,14375.69969464928,14591.86306889868,14900.08622377335,14927.76137681036,14541.86028243604,15110.41466180938,15602.97329157358,15438.79367347937,15727.47356938845,15717.04634284354,15374.86254874503,15604.03394095168,15857.41626004818,16005.95116122224,16501.03164320343,16973.82935368746,17358.43472484825,18002.90650764142,18742.42354165671,19548.36772326868,20632.25573841716,21688.10512191297,21880.52655508636,23220.53243908464,23973.69370335129,23923.88006087267,22878.13467332909,21547.72418959637,19448.25575111678,17924.66205164768,17644.8766792834,17903.52525599781,17980.72982381374,18049.92891757565,18352.08841112834,18769.03900997726,19216.67600372186,17486.95138004149,19232.96838287198,20595.49534962124,21139.19167509247
Greenland,,,,,,,,,,,15375.18666382995,17088.68444998338,17731.07502923354,18667.31282281971,19533.19875150753,19619.79417522424,20747.1496877618,22714.63914620673,24179.20626796112,25149.98870184305,27005.32596689714,26758.5557170795,25327.60842167199,25901.47397455117,24280.25812153309,24931.49684748382,26551.24060016034,27705.06209661985,28883.81814646397,30528.80156214063,26805.54969744424,26823.37837553402,25544.29926331944,24303.89828886349,25604.59568832468,26416.51650283677,26772.61381417616,27117.37329457957,29169.04658126841,29570.96233693654,31614.6188319158,31930.59542585004,31475.82125135474,32779.88151121059,34953.94936518726,36681.80558906187,38829.53641394201,39896.87536409396,42527.66684697657,42899.74419858625,43198.03236435804,42994.87908747395,43655.70046642546,43338.38392469072,45545.14294149166,44536.35497053773,46561.78314340133,46597.94524703485,47012.9860350276,48170.7896955512,48139.5825957628,48514.52712863108,,
Grenada,,,,,,,,,,,,,,,,,,3040.041564209666,3226.098489422303,3435.904235368451,3451.944177017176,3523.014549928586,3655.448157784636,3765.692681447472,3877.608512291818,4083.267759496687,4346.323540097767,4705.942651342427,4807.013729856562,4947.215949419744,5102.691729815526,5130.482574785219,5046.311072050502,4909.770764448826,4956.322451389973,5026.24215573734,5213.431037123833,5438.0445822801,6036.158998086143,6409.145914510519,6677.126523092204,6509.516603133743,6707.368735327766,7309.785470945788,7233.294944349623,8162.912321247273,7808.243583234344,8257.362256826887,8307.49221491819,7733.129906000582,7670.711658276631,7695.376160172874,7559.562848395603,7688.752977013425,8206.628621123333,8694.12438005692,8983.683973378986,9357.40728883583,9744.16919577204,9785.56040240592,8413.283355003718,8781.462484941561,9406.193376432257,9727.65202554404
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29576.22168131105,29685.95317456572,31483.81419495578,32520.37295653522,31242.46290094705,31385.04751621131,31941.27060258735,31988.72293582546,32644.14840562046,32665.37874833792,33404.93176369127,34044.31904154547,34755.26911072982,35165.70146447955,35373.8483143417,35850.90255205063,35731.22037430808,36830.12644109731,32884.88526467872,33239.48463278749,34627.98627818374,
Guatemala,1884.560562829742,1908.029083192785,1917.85323142831,2040.17130794273,2073.588122142706,2102.466623470018,2156.038321527096,2182.524981585943,2309.260404541547,2354.711440524801,2424.599761797551,2494.629488528902,2609.488726927176,2715.386953170086,2816.263919663099,2802.064249992881,2944.830835030142,3105.80777279063,3181.468033378469,3249.096141487318,3287.024028841483,3226.259658710513,3041.616059434637,2891.730688004087,2825.720686635048,2730.143617414424,2659.141353446711,2678.48805367257,2705.899640045978,2734.556846698947,2741.538053120763,2765.882053483293,2823.672046868532,2857.296205405291,2894.431083054366,2958.348317870148,2967.993491235686,3019.287144617626,3089.975861323186,3129.120680420031,3165.932281577709,3166.203419855357,3213.268279192462,3222.154588172119,3250.203964787283,3284.809619520907,3388.149933752568,3527.778168383189,3569.928506222521,3516.192173840089,3546.625711918377,3621.373991185944,3655.573050400722,3717.304525884491,3809.61576365876,3893.505218481313,3924.778824497931,3972.740461520975,4040.212015033843,4139.12191663003,4005.838990212491,4268.295150434737,4385.46451827029,4470.754163153279
Guinea,,,,,,,,,,,454.0218928490148,469.8530041356258,472.4760657739926,471.8909185423219,488.6222226436955,494.755008028771,525.6938233010088,500.224866623139,525.8184572878475,510.9379036523843,515.0754982408148,508.5567469944008,507.4127550954377,503.2547000094456,499.0997902308442,511.8855027347284,514.9488271081473,518.460706253598,536.9351427907709,544.1252898368887,548.371534819426,540.622747465388,540.7682380176491,551.0067426547716,555.9627822861482,565.5533597495054,574.302865750492,591.7735301552597,601.9079930853732,611.0076858449668,614.1372350836383,628.3205548649361,650.5549639732907,644.0712179088938,645.1828433906887,651.3596068716035,645.4720019236535,673.6989974206261,684.7757803773655,660.7567013302843,675.7369173277077,696.199991395571,719.5059167945462,729.833143236326,738.2722744813078,747.3569667594476,807.2364210438877,867.907502577607,899.9073280451746,926.4222195485298,945.570903389665,973.646890096159,987.5025014653368,1028.473699856759
Guinea-Bissau,,,,,,,,,,,530.0382078420321,507.7291082952281,539.7287766995382,540.022721959447,545.743584355489,554.5396111466074,545.7167198330026,474.0824440958763,502.5039804184556,494.9128072631443,411.2281910610559,478.3650163948641,490.6184413444669,466.4784851449295,500.9480880221973,513.5785601999971,501.441680283283,507.7799671716806,522.5685872264613,545.3406403634522,569.169670374215,585.5855139682404,574.8520025561554,567.8600729380977,568.168871993007,578.3818499174025,632.1609069209129,660.5377747079535,502.8155402070598,576.3307952965581,571.0940151786247,585.837980688333,594.0405351515517,579.0925068218363,572.5264646272938,595.9425556018699,597.2571517220462,597.4820209359483,608.9586204969247,608.2021318798818,625.9040272905823,658.9534705281158,630.6686230282501,634.0954560893521,623.6101591033649,645.0668372070388,662.44946768667,677.4661313113671,686.4568198395258,707.7936737507218,702.1205999169945,729.0232218696297,745.690895064907,767.0441830865514
Guyana,2733.670173770186,2795.915965597972,2765.602327066822,2373.894072225002,2587.337456538898,2799.889243843823,2885.010838333559,2947.367225177362,2916.5864939663,3057.003262523297,3130.481066016946,3182.829078283216,3039.045956460386,3040.965215132228,3240.064499584361,3480.326771410526,3501.590541654868,3380.430346392941,3293.620210299822,3210.16797697625,3247.672768460225,3287.407679616857,2852.842568039456,2661.880129309007,2533.83411714106,2603.496400076788,2591.399349757174,2628.318438443794,2546.091606208409,2436.296315422272,2377.217953649486,2528.08038811696,2716.758930234547,2926.936937070062,3164.66777875426,3312.649968906736,3566.13499360957,3778.006528657413,3708.046371106146,3813.330575657976,3759.607896999892,3847.094618513671,3894.871074151978,3873.041236842606,3937.114353045219,3867.933081586471,4076.779817157066,4382.104496668132,4472.345178896991,4649.341447927557,4860.091109805662,5133.895398136366,5403.798994289215,5573.342179046299,5635.717041179471,5640.41560569466,5818.616822046457,5997.182714268255,6080.906121327456,6278.630540795525,9010.610004698785,10712.00005923119,17365.33303637318,23102.66628673814
Haiti,1735.02657122509,1653.899225729873,1752.003069659879,1688.671124398594,1631.540712057267,1636.198145854853,1596.976597258598,1534.497964336139,1554.127530206361,1583.578209853152,1564.388952210727,1634.689639492445,1619.587594274362,1664.490818362921,1727.236663700289,1713.30379616486,1822.407345172438,1853.92218428991,1931.452296348644,2037.868165768638,2146.490929973783,2045.46255796987,1934.639428234996,1914.432475590003,1882.817892842026,1856.96811301461,1811.085823673795,1760.750451207561,1728.602543023837,1644.103745084868,1627.31264525633,1624.495988649765,1507.818728898228,1398.25464638175,1207.660544500297,1302.134911685525,1330.540398852685,1340.997020968065,1344.939039574699,1356.11344556059,1342.894904505233,1314.114196939687,1304.529381038504,1326.471610422117,1286.902821282212,1304.333037312306,1305.038138156109,1343.611114220476,1356.534001400476,1412.896535234288,1317.583893397464,1369.169212558525,1354.885461244991,1392.382047368593,1411.768348021537,1411.126847467965,1416.748818796985,1432.672286095407,1437.352519283492,1394.421140711123,1331.697785069317,1292.719549635511,1256.721435924478,1219.118716458474
Heavily indebted poor countries (HIPC),735.8214805937083,717.2963819268165,750.6264690103768,757.1722819859461,763.7301617816311,773.8930141064143,783.5817063109378,781.6879032861633,795.6646509545815,809.6819647096854,788.4925785444366,802.4909341655828,798.1136782100444,801.9776014615853,820.6582164723732,814.6221372103216,823.3229320776322,830.5541667057541,828.0470088711488,809.9455595044255,795.8664802492127,800.8817059305733,785.5554328503787,766.7043157889578,755.2051103762979,745.7138486038851,748.588845024583,752.4470359663044,741.0044668019854,731.3724944807478,704.5126602565871,689.1002960411857,661.0301686496229,643.398713226166,623.3454629936971,635.6066536439539,649.2158929493559,666.3757025914268,670.4381835535786,671.9317709978375,672.8525007600487,678.4088716650522,684.6295680090418,690.8728264025004,709.6328813593599,728.11372583652,749.0379502105687,768.4989739578376,789.5503683004146,796.1509170408466,821.6375728213412,834.7957021723454,844.3629429750841,868.9135853771954,893.819574248203,909.4943523407892,923.0522718362232,941.6146188688184,953.3076048220548,968.1696939389216,943.9879035449125,958.0550316303528,978.3372445979048,991.3396658470932
High income,10295.88319685298,10624.96895642498,11083.96508817179,11504.40267973958,12091.51243518459,12615.7364186254,13179.02021614901,13552.32568636412,14217.77846141973,14875.46747338816,15184.70137903279,15610.48969064451,16313.45592292879,17186.68447732791,17233.9592742453,17061.97396089026,17765.60606145953,18310.2600849457,18939.85394056116,19557.09214673051,19654.81112381207,19882.78784709009,19706.06029920563,20133.94301307155,20939.75158364193,21541.72830562835,22070.129829884,22700.92813530332,23597.88086698789,24343.08623004143,24827.58216686673,24861.53597288686,25056.80207689057,25161.97527747142,25734.07326140937,26281.57050983717,26890.14440815016,27677.82424483179,28276.70487755665,29137.7623621406,30227.73962954622,30555.21024189713,30899.13480683232,31445.01522048339,32378.05460645494,33169.93953985456,34044.12480052093,34786.347201686,34779.48223987953,33409.04873056449,34274.18283916619,34826.28599214149,35130.80158245351,35478.37119257997,36034.52938596586,36650.44900569982,37099.85218672731,37850.40951352132,38622.69425307836,39238.80603691592,37554.08897482475,39793.36508732574,40772.67904810265,41278.29129207346
Honduras,1206.667873248761,1194.769135211354,1228.423368500938,1236.803050389226,1267.120058838098,1342.514965382234,1374.421825395105,1414.999178217386,1465.080213532825,1432.031088882348,1440.578316293181,1453.786760021245,1491.544196293684,1561.165626385776,1498.037346555903,1485.206511036627,1590.738336997981,1702.084830390562,1748.679842664087,1790.830216294799,1747.334586269408,1674.49337660917,1591.311203991876,1558.693430941453,1609.301609145581,1651.290309938363,1690.2298031877,1752.021252786301,1733.09581607166,1731.040270119213,1729.831427794173,1625.638358333635,1676.079335280147,1734.984901588906,1690.049234892343,1744.499728319038,1727.674738974257,1757.259762923153,1772.762927762388,1714.073303370909,1789.477985126372,1789.188160321171,1807.973055472916,1842.297500188125,1908.909500504643,1975.856479132359,2056.534914692314,2134.195406394847,2175.14709403064,2076.308598956379,2108.473144596029,2144.562655404912,2188.393788178909,2205.401267280672,2229.247722322179,2271.202659803486,2315.72983058198,2383.373984397137,2430.135036577622,2447.616492821808,2189.431686682225,2423.766349169109,2482.223849047136,2527.438511762427
"Hong Kong SAR, China",,3956.034866517496,4333.854001213414,4847.352689643713,5139.829849090261,5739.603580135557,5791.098447625459,5737.131230419169,5807.416308286161,6363.751683146815,6782.704586864445,7122.10498405031,7728.311013121045,8435.927105158647,8370.88137713153,8254.06991655716,9468.5905945716,10427.22711042395,11085.91514996912,11709.3147365995,12553.21787435336,13397.41260175568,13580.12586955875,14174.78810849276,15436.0613477834,15386.74004526066,16876.34389355144,18945.82712306054,20386.33312304388,20635.63691751088,21357.36254088118,22388.72885142178,23585.77900707909,24621.75971073634,25526.5342396812,25620.08924814154,25551.43618011365,26631.86524261785,24856.83239604711,25237.70837270939,26933.27852872036,26885.4740776153,27210.1196148928,28097.14843936834,30304.33318824731,32401.4024779329,34458.03964121343,36371.68886981191,36924.0916159598,35938.59977653981,38090.03413624582,39656.35421131779,39887.84223387536,40959.98362949297,41796.86912286006,42432.16197404415,43087.54660843399,44380.80808891872,45280.49554228406,44195.28932642889,41451.32601446042,44530.94118681821,43281.79550875763,43572.9610527354
Hungary,2075.779857616947,2163.513354972367,2288.092955967417,2412.229872298127,2517.646396154448,3575.462585788038,3828.457999035516,4100.304407369707,4284.774495602621,4561.340324147818,4757.62040789326,5038.154229842963,5329.570350400805,5678.979136051483,5987.256518918229,6321.183174175276,6512.814617423004,6975.307180854089,7257.145858722963,7439.629701181503,7449.658121665708,7662.701442361487,7885.052610508133,7954.00002686898,8181.776330098975,8175.92509236057,8315.59393637145,8667.008680038962,8674.638005781198,8834.201301026878,8613.832217732834,7589.901967999698,7360.213656122393,7326.160507302166,7552.404674225391,7675.578171089239,7695.110537425036,7952.98313173573,8282.398859656507,8560.969094411286,8967.69626924063,9354.480750901374,9825.943198584033,10255.61011316029,10792.73742785057,11278.61602555588,11741.94767691778,11792.77128973917,11932.03839955354,11162.0559722742,11307.7161991209,11551.49892893423,11466.14190947041,11705.00925235643,12233.29936717199,12717.03859700203,13035.3528590909,13628.4044885706,14377.42416029389,15083.5991718742,14437.80884808523,15521.38158522514,16343.05869495659,16282.83034908298
IBRD only,982.1085278825484,982.341183296093,994.9357070579148,1017.765186045515,1076.126925146471,1117.288432773555,1152.826491857163,1173.329045881448,1219.66644721378,1285.940255647039,1353.196755242423,1403.128379262065,1463.894756113087,1533.550257108076,1588.503058195763,1629.547086227768,1698.848610860535,1744.985308249538,1783.114974607799,1835.066518237985,1892.894388050049,1898.527919064699,1915.862475371124,1911.809831980323,1968.698842888899,2018.472259517893,2057.27203736816,2117.087899685767,2161.853594867322,2190.724124127849,2194.800740115504,2183.293140708126,2182.89721312807,2230.038914644263,2277.361676677735,2335.322815470599,2428.851322618259,2524.364194400639,2557.269951660574,2619.002357756788,2739.45666742088,2805.056190994279,2900.048100992014,3038.508707791007,3234.46937965401,3429.382819480652,3674.905837231273,3963.479541933942,4155.013270661875,4226.651860347122,4510.672130972321,4748.838790361629,4953.295239780929,5154.612632848693,5345.525178435615,5525.004907434083,5721.936303214023,5965.970900741662,6207.033159473993,6402.508747613204,6274.00736433143,6710.626826338707,6917.482876121147,7198.597629987824
