REF_AREA_NAME,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Small states,14073.06885449215,14016.09366750429,13771.0162573753,13973.69012607339,14169.91231397671,14596.3439670034,14920.25140981029,15473.69486515336,15711.9002565571,16041.08346096974,16883.73335310761,17053.97855163335,17312.24774022865,17782.59278641244,18328.41315452834,18858.10771070456,19680.63148643871,20374.26351161128,20452.19580908168,19629.8413116237,19974.30695975431,20469.91425241371,20672.86338035184,20801.69230441314,21047.00745997866,21319.71762506599,21726.22290584763,22367.28499448333,22896.30291598861,23477.45080613799,21865.49517563989,23089.27782914843,24519.67099965486,25375.58436464343
Solomon Islands,2352.419748752396,2418.386910228893,2644.523612961568,2669.699266988483,2802.256977887221,2996.297783528858,2957.845003552742,2848.344561982786,2805.290711014448,2717.550883809823,2276.841797788362,2055.292311535063,1960.44099133087,2050.326601269104,2168.517933203358,2287.259988680018,2340.660458936436,2384.325484959708,2489.792535830951,2514.886028056658,2682.285285927982,2777.471032867541,2743.453331052742,2783.594418197741,2716.418072385111,2664.730359678934,2715.233857491992,2703.660713533819,2686.120007291156,2661.599734292836,2515.128327871925,2518.42162363735,2517.925421099076,2534.027563383612
Somalia,,836.9666621026348,803.4987284551037,812.2657948209572,634.5000322651256,636.4336755204541,663.1131613425518,647.7846942450263,662.4371295863784,682.734111804281,702.5979310854618,723.120228119011,749.6445273539659,777.605494873937,802.7716913747064,830.5092026235203,857.6858597491208,887.0510178627251,918.8023545348536,955.8772914600644,994.8685288662004,1053.983908516541,1114.404224725794,1197.291917267601,1258.822496154512,1343.442972169074,1383.658542119671,1527.112163333516,1504.439089513936,1491.107606235603,1396.053435541358,1392.464261925101,1387.813744160497,1402.469920624635
South Africa,10824.38475901071,10472.15859802512,10065.91609032667,9989.177217461232,10143.206282627,10331.46921643054,10636.86433457385,10783.46115798961,10706.77767967102,10844.91728978362,11197.51489524929,11401.43105422591,11711.88395420875,11937.71541704185,12356.31633696637,12877.30631055117,13460.6894225103,14033.40084325541,14315.18964952049,13927.72889293759,14182.33428478183,14451.92918419598,14581.58895674716,14699.06681279283,14661.26243482512,14559.47437808887,14519.03085530197,14591.43667585926,14571.37563335948,14370.23803901513,13266.78581474097,13711.29357304735,13777.19275205639,13690.38945845149
South Asia,2314.323209389396,2308.541215928861,2387.069978455465,2435.192133379307,2524.761496811979,2641.478524167155,2761.541415153556,2806.453688608337,2901.668607208097,3060.70357553443,3124.285772178457,3199.708347805029,3258.463512099812,3430.368956761494,3624.227290328884,3835.922326829569,4061.719544167223,4286.642559612759,4361.640669122247,4599.352674090502,4869.865572246749,5042.720598795719,5241.721903905661,5487.102943953653,5790.595671700417,6139.392496312809,6539.872348167904,6885.44356991903,7238.709193978957,7442.540283972226,7023.010089755176,7561.392537692853,7970.190930739227,8439.404648661854
South Asia (IDA & IBRD),2314.323209389396,2308.541215928861,2387.069978455465,2435.192133379307,2524.761496811979,2641.478524167155,2761.541415153556,2806.453688608337,2901.668607208097,3060.70357553443,3124.285772178457,3199.708347805029,3258.463512099812,3430.368956761494,3624.227290328884,3835.922326829569,4061.719544167223,4286.642559612759,4361.640669122247,4599.352674090502,4869.865572246749,5042.720598795719,5241.721903905661,5487.102943953653,5790.595671700417,6139.392496312809,6539.872348167904,6885.44356991903,7238.709193978957,7442.540283972226,7023.010089755176,7561.392537692853,7970.190930739227,8439.404648661854
Spain,31744.52844652683,32469.99399667008,32611.60052946681,32108.28668963472,32717.35102531759,33471.47188977659,34201.45922497367,35280.19162028073,36645.96483922711,38106.86679296395,39909.81708063821,41187.05767375866,41728.31378524654,42184.99331271603,42754.73828777602,43531.41114100476,44532.42249767588,45260.367198629,44885.77047078133,42813.5158051135,42656.96386683953,42233.65379211909,40996.98527267653,40544.46042867596,41284.16840245341,42994.00907259207,44210.00918081114,45383.75985649734,46267.7980137549,46837.82053718363,41510.45432242494,44237.82980167846,46633.75310654086,47298.41218766605
Sri Lanka,4561.579132614384,4735.819400236776,4866.239411531365,5114.436303969508,5322.729631271483,5523.312253939645,5624.023936505991,5871.722975572678,6032.622126304985,6176.235484559494,6428.613418904632,6230.030518648528,6409.862788934459,6741.012488494236,7059.910980685681,7452.742341245181,7970.664910210454,8454.2067533326,8897.82686006864,9156.319064831654,9832.186223373074,10618.49259999425,11447.69377414447,12249.72233504483,12909.96630660551,13329.77934379448,13845.61467847845,14578.60186221316,14759.82489433026,14637.44429118715,13886.6513728651,14316.13522256829,13249.40851871526,13029.52393784701
St. Kitts and Nevis,14333.84500220966,14092.35565380535,14565.11410730577,15357.04979144303,15964.52924933948,16605.30624039441,17349.66933816684,18298.45680194776,17973.48474452205,18301.38694894253,19851.38797910744,20660.0371506976,20824.74285210971,19938.03692125326,20672.60088106286,22625.03065602563,23271.65427397512,23342.75299815215,25912.89040866748,24987.40870477959,25011.1843719461,25393.83418576955,25127.73783744276,26546.55469572149,28545.84876262078,28745.21652942361,29883.29625829129,29965.23431633957,30592.90471435485,31496.59311472413,26707.10693263556,26896.61770659795,29761.27535187527,30409.40410941291
St. Lucia,17222.00097174885,17080.65249351812,18166.05202156256,18003.87760872663,18020.3582191514,18048.62588268202,18300.995327951,17919.88043545784,18786.8364896864,19039.2997431691,18818.7242123634,17993.48295679336,17911.47617035135,18522.35411806183,19715.66069602494,19491.05107370353,20550.88370880876,20759.12636005057,21651.04809991586,20907.15506136086,20848.87632736217,21637.68313104706,21515.71511804741,20989.21663540259,21214.33738680875,21142.62481814662,21775.16215711267,22422.61203808142,22981.80344160125,22738.01095840316,17141.93807115976,19101.16529566759,22961.96221750076,23403.46176618369
St. Vincent and the Grenadines,7386.202994699573,7442.787155777319,7897.286936671017,8216.474678482591,8100.814164870748,8720.014132603177,8826.698488471427,9134.311096936306,9504.645950176931,9746.234426963072,9890.36186597874,10067.16938464453,10619.37891172491,11350.58617720383,11849.67712739662,12186.1430110348,13089.55028808992,13583.08165223135,13699.82998607132,13574.59647206048,13032.49347550753,13025.74109913772,13252.31784740811,13654.12243676629,13901.97044733428,14365.69947248813,15047.24769456136,15364.36404866206,15963.62290809852,16186.34525294069,15677.58746670568,15900.97658059921,17172.20761650458,18335.21208180444
Sub-Saharan Africa,3348.155294701836,3273.18810302506,3169.879785268766,3054.536319734821,3002.460904741302,3028.305370849215,3101.896073119369,3149.451094621724,3147.70485125268,3136.12961803853,3158.485067141784,3205.785451374643,3309.29822215313,3352.307625467512,3478.11643411241,3591.266196475618,3709.114380448486,3832.232120888403,3925.137015595286,3935.318058297285,4057.361717357594,4127.532150168684,4176.318032799524,4270.561576306992,4363.480215500515,4377.472439127539,4334.043590803026,4338.83303024312,4348.967987848431,4357.513689887196,4169.357358932489,4243.132559956474,4294.487498156071,4309.351459374951
Sub-Saharan Africa (IDA & IBRD),3348.155294701835,3273.188103025057,3169.879785268763,3054.536319734819,3002.460904741301,3028.305370849211,3101.896073119367,3149.451094621721,3147.704851252679,3136.129618038527,3158.485067141781,3205.785451374641,3309.298222153128,3352.30762546751,3478.116434112407,3591.266196475616,3709.114380448484,3832.232120888402,3925.137015595282,3935.318058297285,4057.361717357594,4127.532150168681,4176.318032799522,4270.561576306991,4363.480215500515,4377.472439127537,4334.043590803027,4338.83303024312,4348.967987848429,4357.513689887197,4169.357358932488,4243.132559956475,4294.487498156072,4309.351459374951
Sub-Saharan Africa (excluding high income),3346.541875707189,3271.557782943873,3168.136124979014,3052.678992503902,3000.709845785199,3026.599329861996,3100.045597543183,3147.391641449242,3145.647932019414,3134.088435914881,3156.402976165803,3203.81972454583,3307.381300934023,3350.576261139887,3476.504174220234,3589.536101022834,3707.257201013648,3830.245085605113,3923.287449683596,3933.577043916615,4055.597894436138,4125.610342756931,4174.386457824849,4268.670681791825,4361.5643192151,4375.415151321676,4331.748928861864,4336.420250067539,4346.487754593506,4354.946997311695,4167.182142522739,4241.007997546083,4292.12672701551,4306.963439517022
Sudan,2460.18872070313,2591.869140625,2709.7900390625,2777.27490234375,2736.47192382813,2824.63208007813,2924.29077148438,3380.18676757813,3441.17919921875,3459.22998046875,3575.85205078125,3701.548828125,3814.31323242188,3946.92260742188,4041.05712890625,4152.32275390625,4299.97412109375,4415.78515625,4446.40966796875,4188.0546875,4219.8369140625,4467.6259765625,4145.931640625,4130.48583984375,4207.50048828125,4159.1943359375,4174.56103515625,4061.01831054688,3816.65991210938,3625.52319335938,3401.24975585938,3248.9755859375,3132.0771484375,2469.19458007813
Suriname,17137.65097005559,17493.49622574257,17455.12564543216,16217.16603471026,16648.53452589333,16368.31136058201,16184.4999295065,16754.35114270635,16789.75490053556,16217.51730314376,16220.17906032624,16556.94406099268,16678.07187065822,17383.50155056122,18585.51708641761,19220.28396966054,20113.67075476946,20902.13915892786,21515.81195510928,21906.41054474981,22772.47545436895,23829.53328563932,24193.84123739219,24624.0219854601,24414.35547597339,23327.52524974467,21950.41221486252,22070.51375708354,22938.53537155452,22966.74059991245,19091.36171842262,18458.23499968104,18742.58737603685,19043.70528692853
Sweden,40169.09471681376,39439.01533427425,38754.10542558118,37733.78405507638,38971.08643007243,40354.36383587794,40977.06789266293,42208.78561921886,43976.4357092157,45788.22279337225,47831.86056008146,48352.75339585738,49293.38933973679,50034.05047806115,51920.63340662445,53157.84187208358,55331.39472772288,56693.80613634881,55734.56605537578,52910.07184532766,55477.80654732081,56802.50680662537,56150.16141210512,56309.82328958605,57033.8459622049,58922.73157248052,59554.27043834209,59829.60193891989,60264.00234951392,61177.20124833486,59518.68990267835,62675.06345085954,63158.3624047836,62665.21725772831
Switzerland,63905.42689527733,62533.70334823186,61820.99480620773,61183.35923946118,61468.28182481344,61352.50585876417,61370.01625588544,62606.7958593857,64312.38319289273,65070.63000809592,67267.51683000306,67896.4342452847,67335.41929769232,66816.03887411539,68151.11156515176,69577.91410969463,71959.25346812142,74112.14626102665,75231.20320179516,72590.16753215797,74168.01511692516,74677.8014553429,74760.39256792297,75230.15747562214,76064.22941261176,76440.0854543127,77174.0109257641,77499.16522487439,79130.929306574,79465.72417197328,77197.64659217122,80739.62292831267,82128.83561021513,81683.86626444523
Syrian Arab Republic,5828.405516117134,6081.089071038895,6662.243142401652,6861.795046976022,7142.953801473142,7431.354210147996,7943.440604934434,8126.365776471305,8456.782875250563,7951.390147137494,7807.929955487424,7698.396936786598,7811.816019109719,8177.545068543942,8528.656045971538,8828.945904615228,8885.805396303735,8829.309063674245,8903.77225264131,9284.10162126587,9546.56048805399,9648.824267183609,7144.372449527448,5530.974727570352,5301.625352579407,5302.074137214972,5022.112717843698,4977.79210063798,4956.092964647766,4825.406020537614,4633.34951847728,4592.83860100874,4454.853732714638,
Tajikistan,4173.046079822492,3777.107506321832,2630.386580661864,2169.967473539278,1678.338517339181,1439.50277584065,1175.794072352418,1181.281101336333,1236.675528955563,1275.822490260451,1365.233274471293,1467.39882474638,1594.93890470219,1736.640397498551,1878.28696227255,1965.300204582565,2063.288508243002,2181.897980565358,2308.094300403342,2349.500302694164,2449.273587453586,2572.480748954978,2700.095460373584,2828.385420751475,2943.088679173167,3041.44479553257,3169.966782052396,3312.712022435056,3479.692359660406,3649.883755186463,3724.748959146597,3985.912476112185,4213.756183626869,4472.324137877705
Tanzania,1794.20458984375,1785.66394042969,1751.91845703125,1718.39306640625,1679.66235351563,1685.85107421875,1730.55456542969,1755.8037109375,1773.72424316406,1810.97155761719,1839.93664550781,1899.74536132813,1982.64428710938,2059.83740234375,2155.24145507813,2253.09326171875,2334.1044921875,2423.61596679688,2493.25927734375,2560.81103515625,2654.80346679688,2779.70776367188,2822.4853515625,2924.86328125,3027.56909179688,3111.44458007813,3214.24682617188,3319.37670898438,3392.68872070313,3484.63256835938,3449.82153320313,3493.0830078125,3546.98095703125,3620.79345703125
Thailand,8701.644871295872,9293.700515821538,9886.548196292952,10538.44157142209,11214.63779123037,11953.49523587798,12455.886070343,11952.424014948,10896.76582057692,11252.9872633941,11622.1116671016,11900.89493429875,12511.73813062123,13286.83232928843,13996.50357657117,14457.74096619603,15050.52537658293,15742.09539399048,15891.21714202487,15665.34594988569,16729.77476471497,16765.75140248233,17869.00211839634,18241.77687079999,18323.96274366666,18811.32845217075,19369.91985589465,20093.96319927396,20879.16017825307,21277.08251178003,19956.54735136586,20245.24241112711,20741.52352705107,21142.66433311619
Timor-Leste,2143.848136164626,2318.855040522994,2493.973942159315,2674.469309249455,2786.749273456783,2891.940395558618,3038.310015765705,3074.050952117713,2931.557669086752,2136.705464322485,3783.882487654358,4038.569547289208,3481.079726697437,3265.032062464321,3235.060641906711,3264.030024633952,3039.031984046614,3256.655172432209,3530.974737163583,3792.45773312172,4047.356129427078,4189.90962076349,4298.027494689508,4340.39217579786,4445.475804337016,4467.917195603183,4515.540832073123,4290.139556386265,4188.950802731883,5103.283422418679,6595.054593223203,6824.79238928702,5344.136951594557,4328.507820171943
Togo,2171.19605672473,2094.811466311372,1955.333805392609,1670.483673975916,1913.718350907521,1975.949232800383,2072.083289873119,2296.176564018913,2180.655767621551,2172.491734959823,2096.859098008802,2059.104879543,2084.230351813593,2168.651264372845,2093.014824341171,1944.779510637879,1941.172990168622,1863.283021678935,1883.54937890364,1930.780179364731,1988.952105064785,2048.815488700045,2121.429031552481,2188.07010810966,2253.485262183143,2317.547810802695,2355.268265515186,2389.212448328693,2442.646938573922,2501.030875362434,2490.052937808637,2577.201963220693,2662.259171348225,2767.516558344273
Tonga,4487.819251554324,4766.388080700426,4772.330987774968,4946.717403367633,5188.439284027351,5508.339144287365,5510.708244108653,5455.905420035267,5541.683461776101,5632.72273767965,5808.265022191889,5860.080806455506,6085.113583599691,6053.880088221897,5900.457585639743,5828.370535929004,5670.914010558333,5506.651608452153,5758.568451284943,5453.874883749527,5488.750130768039,5847.443819083226,5907.267442730629,5951.69413724467,6096.869192613061,6194.639275520653,6639.136836126791,6862.668756438657,6896.042140233278,6875.025477788578,6995.317323788633,7034.924837552474,6901.73855566074,
Trinidad and Tobago,11963.6642969417,12238.64741325482,13373.20352638158,13192.51209105602,13579.59688081436,14022.64993886384,14956.58791210326,16021.3068297812,17264.93956784867,18586.82374259998,19793.29723640509,20528.27899946587,22050.35516415788,25108.38744680338,26970.12077824868,29770.68877525584,33613.23501963264,35069.58928461916,36109.45904798798,34483.60101508893,35423.85643200039,35045.51613915198,37452.94279158585,38620.57596149113,39966.18658854583,39528.41916803786,36438.91130760526,34619.53015469353,34346.14762750451,34349.12875608029,31168.34554566512,30826.20881141421,31323.27726465796,31705.83338336112
Tunisia,6705.200280709295,6821.700754603175,7201.14201596455,7213.120319323114,7309.900592250104,7365.175419141244,7778.424583236003,8091.226019048539,8371.311758465827,8773.074760652526,9083.76967144518,9328.553026171105,9355.396951854787,9697.95472162193,10206.89829096086,10470.78139801274,10923.02228172917,11549.53181896578,11923.71708308427,12161.96776349481,12389.19666092974,12001.79913522017,12367.44272214155,12518.20143925158,12752.90073036411,12731.79063345528,12732.89704254797,12881.71707256174,13090.61997607529,13175.77877867227,11889.29183090255,12375.34293386641,12632.03922141089,12552.98669034557
Turkiye,11999.40309749454,11875.05397443677,12262.20140454942,12974.65133391304,12155.79911526858,12900.58244056175,13645.40253355498,14468.78101329472,14611.72508711585,13947.26083593781,14724.13367254719,13705.89016053742,14414.73243921325,15069.5150482589,16362.17616767487,17643.9512379343,18677.02024470428,19587.46422444817,19498.76166948599,18303.90535951384,19547.12168038085,21419.7093451054,22161.09098631251,23734.8208715255,24573.48887781699,25723.18314388844,26222.79384464427,27826.83136347324,28279.90111236189,28106.65002739932,28352.92594700952,31309.96772709364,32718.74681661114,34251.57900484068
Turkmenistan,7925.498034699379,7373.584192131532,6128.915561487563,6085.525549959698,4929.733951333348,4493.427933106829,4712.833578440385,4105.369023044282,4323.301682043108,4945.085419882881,5112.529481473521,5228.803292864911,5138.871177606039,5203.854381317605,5360.224299105317,5945.952398048038,6476.82805700551,7060.148449930428,7944.995900731063,8264.865343227348,8842.33283585112,9929.689346346451,10794.23352336633,11633.29059877574,12544.39834640613,13057.83032535566,13552.84771187452,14107.66711992893,14648.13535272496,15231.30561765655,15791.17758576012,16434.13990603527,17119.57449461422,17866.40418091692
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,27643.68325983337,26283.38425235682,25360.26026479953,26470.62191729798,28214.00894119429,28909.35899789635,27058.11484364214,27444.43551215852,27826.01490713757,19813.40602122596,21192.48236499743,22209.91093079804,22305.65926537474
Tuvalu,2984.282493678181,3046.968453541197,3093.82362438959,3189.945819790616,3487.029998236966,3286.465690261359,3070.036276715577,3356.303620642982,3855.650863759428,3777.36790186096,3721.895665154545,3705.588590468911,4042.897033641644,3838.399710312971,3704.923462699635,3488.532771288766,3532.395806308172,3737.874845129532,3933.369936826163,3638.183889982688,3506.056641368406,3687.43549502395,3558.14872459608,3690.238261792822,3695.949664783579,4088.761609605586,4333.244553612074,4464.254272052214,4575.864316497123,5292.024837281403,5154.454296887422,5352.973140516177,5498.178920825848,5812.393289775122
Uganda,1080.038309803981,1103.228972788346,1102.72992145701,1153.993690703182,1187.367805417343,1288.508866743482,1367.945737649357,1396.631069152182,1422.207891847052,1487.75796178874,1487.004988535119,1516.964237556952,1598.582838084899,1649.148260144797,1709.361592168574,1765.037884570657,1898.979152804785,1999.062489643405,2110.100492715031,2188.299162463274,2244.605951945837,2384.465327315405,2405.094559327674,2420.888080872662,2470.503809095982,2520.020102884298,2554.227690620728,2543.847543949565,2613.879764139631,2689.410091449192,2678.009072022927,2684.920359397435,2724.906095684086,2791.055768858613
Ukraine,22815.798828125,20784.16015625,18671.873046875,16012.3720703125,12410.525390625,10983.0087890625,9969.5009765625,9754.0498046875,9646.0546875,9704.4453125,10364.0625,11379.3857421875,12092.7890625,13342.8798828125,15021.06640625,15610.5732421875,16901.5078125,18374.013671875,18883.986328125,16092.7958984375,16811.794921875,17783.95703125,17848.740234375,17889.091796875,16978.8125,15403.7099609375,15856.8125,16310.3603515625,16978.984375,17636.5546875,17092.5390625,17846.408203125,13787.12109375,15885.2255859375
United Arab Emirates,108057.0424638125,103098.5371315949,101100.4875120265,97429.1639228323,99402.02193841463,101412.0820634409,100563.6982914938,100310.4462447468,93224.21995999868,89303.77590531524,92547.22903661574,88045.19751549115,84871.60275554951,87150.88338121421,90388.9837721326,89986.13112370318,92044.51260891736,84581.86580913306,77891.98860008865,69357.99742935952,68799.93085622675,70662.51595256908,69158.8266413681,69806.95598327937,69409.03704336013,70234.73175310266,70573.99270962404,68871.84958145933,68854.96990169858,68887.84541078156,65784.67693886462,67401.12129502013,68867.82593050749,68577.54056612773
United Kingdom,34312.45280345166,33829.16679392163,33873.12205321855,34633.37398721176,35873.9301785912,36684.96210788559,37536.4660650659,39283.69813631801,40502.19013506301,41601.94323087927,43253.32647445414,44195.66894437846,44799.21952604979,45996.76688479014,46859.95708827561,47811.07492768912,48590.82819618332,49479.49515194442,48969.46521783381,46354.85151829325,47020.06802403915,47185.12722578575,47565.25096814555,48098.17403565037,49270.53704086317,49968.26108291135,50543.99094571058,51535.38428760367,51943.85604650844,52490.71779869783,46913.88556953963,50978.95100102019,52842.9763605676,52588.97943029016
United States,44378.52402699191,43742.02611791009,44659.15146306229,45286.93550799681,46537.3571463242,47220.95796066539,48435.70010190977,49984.26965038691,51619.86983424929,53474.04542976007,55038.6224962336,55017.30497790762,55436.11697908898,56498.20783063267,58131.6336824976,59604.75363590828,60676.56556918599,61306.59693899967,60798.43383953861,58714.97368816118,59799.28686245725,60294.97880306598,61224.405542414,62089.34823696089,63191.24778059273,64575.40818690433,65275.57181785987,66458.02337349634,68070.21342181103,69511.76344090671,67352.38713928014,71318.30735921828,72841.9243127082,74577.50653967231
Upper middle income,5934.125380949815,5955.163310881372,6062.738062454438,6248.361531526672,6400.614881723462,6559.074727151453,6845.444630524566,7140.144550320086,7205.767154224626,7333.575946327829,7683.209636115406,7859.679373195829,8150.217615667997,8529.869069989572,9114.564341527815,9669.469263030533,10368.36504603806,11202.768988693,11758.51006572088,11957.66449751447,12826.66982506378,13565.88086181398,14166.97042830847,14781.89604813736,15312.43570993228,15799.57112654751,16361.1688989041,17052.6409274885,17710.71061307508,18269.38392040649,17998.35528847671,19230.43057668332,19782.17442777559,20588.00395528996
Uruguay,14106.52750162411,14521.759406736,15586.96342029815,15916.82192730419,16987.03861467154,16653.97075431379,17490.33329453179,18885.09867995489,19641.39589259119,19255.07243991247,18812.98103122174,18045.33807472512,16626.63120641465,16748.67718246294,17576.29801927533,18872.43535156644,19623.63014987784,20871.48257263832,22321.66913442085,23213.25496314872,24960.66666322502,26184.11514090987,27040.84913182302,28210.84021265403,29029.10415329376,29035.6573446657,29427.86528769931,29859.12794264651,29854.61889309121,30108.07505078859,27871.60047886176,29441.4774869654,30879.92881789937,31019.3113912098
Uzbekistan,4214.583997473286,4094.227365565851,3547.311403880621,3386.462076956982,3142.432879630929,3052.418810776922,3046.563763448489,3150.085301338892,3234.357513575093,3326.425268247751,3410.650449920052,3509.728637618041,3604.693462026277,3711.778530545395,3939.530398150006,4160.955129708345,4413.72281227405,4764.563914276794,5115.643914657552,5439.550681240183,5760.805119579726,6100.251009984765,6435.564672266695,6797.774947843763,7145.109806641158,7529.763642745104,7839.978201004968,8047.05375469459,8348.960578734353,8755.125939851558,8727.411049393808,9247.643827039305,9607.561672737284,10007.68550261984
Vanuatu,3101.680550951812,3120.693788834254,3122.889333918085,3069.805834158197,3269.628330767463,3226.915091218716,3229.102202114347,3315.48137234451,3285.138352205335,3228.591805068836,3342.167266051822,3148.334640048356,2911.041346962398,2962.031072864814,3005.797263840537,3089.437040298709,3270.702375213819,3283.365533132349,3381.385644196368,3396.735994516613,3359.849544700225,3390.961039061331,3350.770889525813,3292.234245462684,3320.37918748644,3259.148144641323,3336.897425763789,3465.919685544887,3482.022725192626,3512.071972449638,3259.995437469789,3135.836649396955,3122.640075406992,3118.396032597329
Viet Nam,2467.964600804633,2560.843834961642,2726.473737484872,2890.424317377613,3089.609337256306,3328.214860395577,3584.028983351468,3820.302494854339,3982.958059656033,4119.053672082309,4349.223487514622,4570.268465773852,4809.62151118535,5090.289908698845,5421.097028291215,5776.363044512679,6098.24495436514,6418.54381402878,6659.135614320655,6914.338635895455,7274.733106980158,7652.61895672271,7979.868289268585,8324.198712500469,8751.882806343749,9248.023960696222,9743.188223145504,10290.54871422442,10936.89378595577,11628.61391474506,11851.3965685649,12048.9019935536,12930.25621856869,13491.87941739703
Virgin Islands (U.S.),,,,,,,,,,,,,54299.22986993937,54086.15479456726,55883.45455108637,57838.09771428234,59911.72244531618,62332.94453713475,63057.62631236381,58895.30568994961,59272.24568563432,54443.06869424981,46422.41512362234,43563.88649314072,42853.89865991852,42739.08350229929,43502.43369415636,43277.1546523522,44205.40713243939,45632.63647156925,45055.78293035233,46893.54969887414,46479.29966853264,
West Bank and Gaza,,,,,3966.688750521523,4062.96290335877,3932.226947328538,4311.538767406362,4805.191568786443,5071.821217190425,4520.889925319747,3996.508780018211,3409.172874226984,3788.926527211281,4503.08034061409,4885.072521844444,4714.373317933418,4769.523280968006,4984.805798906947,5270.663316432195,5432.243630725217,5805.321153292509,6009.109258220422,6142.202043425908,5990.426615237782,6072.650317685494,6464.133525373713,6426.795216153346,6342.937480085202,6269.891345279849,5423.682546531257,5663.121607435843,5753.083958993073,5313.097902911775
World,11207.38634445284,11113.56424014108,11073.0368653677,11063.08937249741,11182.96281972266,11355.0408113967,11599.64924531548,11882.07023429942,12004.98183965379,12266.32247855135,12679.48152443867,12812.28071295766,12992.87985027377,13296.72500822627,13801.58076457472,14250.46736660538,14801.69652603893,15376.62116177128,15606.23160602727,15304.29765650279,15889.77941708489,16315.13765521579,16611.94018282423,16939.08002463411,17307.60689074687,17671.34763847553,18034.36244890591,18510.56588926087,18981.10226272183,19335.5523031444,18600.986361993,19637.82322950991,20130.42831852406,20604.12194962682
Zambia,2425.111286783817,2364.862340399563,2268.49812195378,2365.629536307784,2110.583255648097,2119.956429286973,2197.195649252415,2223.457454457307,2157.573393356672,2198.189129986476,2220.565371271404,2268.969655645968,2299.332891881143,2383.876117410889,2471.720733286847,2564.475609659117,2673.461519285285,2796.352933218403,2908.143625106681,3065.844201089975,3266.507492938285,3335.64339500657,3474.552528440921,3535.22449043144,3585.577485071313,3576.92544834125,3598.171660233895,3612.505976645926,3646.959664816546,3591.56418883108,3391.595411560952,3503.034914183715,3585.123790843465,3673.484196992201
Zimbabwe,4013.299058752887,4126.405246750231,3649.891947073923,3634.75049447977,3965.730985794587,3935.280057279317,4271.479930188466,4304.406271509252,4342.858176747305,4238.195198236827,4071.022001479836,4102.086704755685,3701.45807849115,3036.055748799272,2828.845580502059,2642.174367570194,2519.829359107548,2395.990730356754,1949.036429164427,2152.79528477552,2572.769992421777,2897.100918855051,3299.259847161444,3357.12826908481,3360.552172833125,3382.923132992422,3366.344289932479,3453.509708387149,3572.983589285179,3294.806083550871,2987.269822966156,3184.785451387372,3323.121931562397,3442.251326582938
